"","lon","lat","LINE"
"1074","-73.8322870007997","40.847212333187805","6-6 Express"
"1075","-73.8271522066549","40.852739072064445","6-6 Express"
"1076","-73.8572739982458","40.89326333422961","2-5"
"1077","-73.85423299945374","40.898324334061094","2-5"
"1078","-73.85032099885225","40.903283331500575","2"
"1079","-73.89840376647659","40.88978927453566","1"
"1080","-73.91798788731391","40.815962742722704","2-5"
"1081","-73.9177966368419","40.81625442487045","2-5"
"1082","-73.91752240355078","40.81588105410504","2-5"
"1083","-73.8967316387904","40.82202460689318","2-5"
"1084","-73.89284922596269","40.82437247337087","2-5"
"1085","-73.87284685593757","40.841437068304664","2-5"
"1086","-73.83122373637376","40.88799142873451","5"
"1087","-73.92562652284731","40.828017139809695","4-B-D"
"1088","-73.89242600003419","40.74694333393065","7-E-F-M-R"
"1089","-73.8623729976284","40.73041733202296","E-M-R"
"1090","-73.8901930014189","40.74597433387097","7-E-F-M-R"
"1091","-73.87689299925951","40.73589233265276","E-M-R"
"1092","-73.8764259988128","40.736294334330374","E-M-R"
"1093","-73.8771910000834","40.73735433383614","E-M-R"
"1094","-73.99118969839179","40.692517414393976","2-3-4-5-N-R"
"1095","-73.98740440301347","40.69239627600948","A-C-F"
"1096","-73.98750832062291","40.69230642003811","A-C-F"
"1097","-73.98734762363935","40.692960640808884","A-C-F"
"1098","-73.98716813915019","40.69306846241359","A-C-F"
"1099","-73.98741399540255","40.6916090323547","A-C-F"
"1100","-73.98726288141094","40.691555095587766","A-C-F"
"1101","-73.98131665220556","40.68978319877745","B-D-N-Q-R"
"1102","-73.97788607872641","40.6849572593457","2-3-4-5-B-D-N-Q-R"
"1103","-73.97091864162803","40.675253231642856","2-3-4"
"1104","-73.97112089206891","40.67520614987236","2-3-4"
"1105","-73.95787512169704","40.67448574416423","S"
"1106","-73.95560891270621","40.68119898364709","A-C-S"
"1107","-73.98047665820005","40.68803122664513","2-3-4-5"
"1108","-73.98033387996243","40.688165728939","2-3-4-5"
"1109","-73.954266998548","40.74257333319834","7-7 Express"
"1110","-73.95423500055554","40.74263933266614","7-7 Express"
"1111","-73.95383599976438","40.742752333690355","7-7 Express"
"1112","-73.9527399992313","40.742340332383584","7-7 Express"
"1113","-73.95247299807907","40.74248333389809","7-7 Express"
"1114","-73.94901800036672","40.74461933398474","G"
"1115","-73.94865799816348","40.74474533371855","G"
"1116","-73.94568600146556","40.74629733491298","7-7 Express"
"1117","-73.94501499822906","40.746231331012815","E-G-M"
"1118","-73.94378099984218","40.746722334311166","E-G-M"
"1119","-73.94721099893134","40.747947333554144","E-G-M"
"1120","-73.93182799844934","40.74458633254226","7"
"1121","-73.93157000094769","40.74456233351921","7"
"1122","-73.9315149978392","40.74472333161865","7"
"1123","-73.93088800137099","40.74466333292021","7"
"1124","-73.94019700098339","40.75027533323013","7-7 Express-N-Q"
"1125","-73.93734700100876","40.748709333670625","E-M-R"
"1126","-73.93609399882598","40.74957733382343","E-M-R"
"1127","-73.93281400066287","40.75251833294874","N-Q"
"1128","-73.93058299982823","40.7518993320178","E-M-R"
"1129","-73.92877099752252","40.75222033316766","E-M-R"
"1130","-73.9271439984285","40.7519533329317","E-M-R"
"1131","-73.9299769982955","40.75649633401034","N-Q"
"1132","-73.92971899784071","40.75680433272727","N-Q"
"1133","-73.92539899899997","40.76177333158038","N-Q"
"1134","-73.92446700090771","40.74373633494915","7"
"1135","-73.92442799888211","40.74393233395174","7"
"1136","-73.92405999896603","40.743884333057544","7"
"1137","-73.91889199896049","40.74311233449571","7"
"1138","-73.91854799926197","40.74305233275774","7"
"1139","-73.91801500068749","40.74296333485226","7"
"1140","-73.91794399821647","40.743189334099895","7"
"1141","-73.91302324980482","40.744133477585486","7"
"1142","-73.91982900094405","40.75811733348701","E-M-R"
"1143","-73.91941799954779","40.75828533337236","E-M-R"
"1144","-73.91425499819017","40.756861334212665","E-M-R"
"1145","-73.91218000039846","40.75602933465048","E-M-R"
"1146","-73.9030634068629","40.74571782700322","7-7 Express"
"1147","-73.90710500047538","40.753101333599126","E-M-R"
"1148","-73.90684699893744","40.75342833479374","E-M-R"
"1149","-73.89731599786158","40.74931033352598","E-M-R"
"1150","-73.92139999816918","40.76667133249448","N-Q"
"1151","-73.92114899850449","40.76697233343982","N-Q"
"1152","-73.91799700065316","40.77030133240115","N-Q"
"1153","-73.91712399871119","40.77104533389114","N-Q"
"1154","-73.91689699887364","40.77088133414731","N-Q"
"1155","-73.91216499878715","40.77479633265905","N-Q"
"1156","-73.91203900152637","40.77517833351178","N-Q"
"1157","-73.94252099764265","40.754195334477885","F"
"1158","-73.94237399965432","40.75432233239369","F"
"1159","-73.98240666808897","40.77291564144117","1-2"
"1160","-73.98246600024589","40.77388333287992","1-2"
"1161","-73.98193199990654","40.7784293339657","1-2-3"
"1162","-73.97714399919053","40.77494033235581","A-C-B"
"1163","-73.97597699873204","40.77643133192381","A-C-B"
"1164","-73.98026499961868","40.78378433222392","1-2"
"1165","-73.98006499934016","40.78405533265706","1-2"
"1166","-73.97967199865434","40.7839643329956","1-2"
"1167","-73.97632099913662","40.788124332318375","1-2"
"1168","-73.97669000200047","40.78850433375588","1-2"
"1169","-73.9644949997075","40.767776334057345","4-6-6 Express"
"1170","-73.96418799907542","40.76799633467173","4-6-6 Express"
"1171","-73.96388699892191","40.767867333741705","4-6-6 Express"
"1172","-73.95965899718375","40.773493333665186","4-6-6 Express"
"1173","-73.95965900143084","40.77363133377665","4-6-6 Express"
"1174","-73.96013500061895","40.77366933309012","4-6-6 Express"
"1175","-73.96005999922508","40.77363633396253","4-6-6 Express"
"1176","-73.96004100120886","40.77377933368058","4-6-6 Express"
"1177","-73.97199900107528","40.78196833443513","A-C-B"
"1178","-73.9717489998673","40.78224333468063","A-C-B"
"1179","-73.96963000020273","40.78529233174384","A-C-B"
"1180","-73.96946099996109","40.7854773351594","A-C-B"
"1181","-73.96844199883783","40.786750333602136","A-C-B"
"1182","-73.97296999858293","40.79337233395174","1-2-3"
"1183","-73.97269500063786","40.79309633290203","1-2-3"
"1184","-73.97215499949006","40.79447833380855","1-2-3"
"1185","-73.97179099828574","40.794320333832026","1-2-3"
"1186","-73.9650149981064","40.791698331363406","A-C-B"
"1187","-73.96440599829255","40.7923123331241","A-C-B"
"1188","-73.96867799862785","40.799300333046965","1"
"1189","-73.96827100003398","40.79922333446541","1"
"1190","-73.96862199819795","40.79939033431366","1"
"1191","-73.96662299930537","40.80397633364654","1"
"1192","-73.96678600145987","40.804390332933","1"
"1193","-73.9615759991213","40.79625233284011","A-C-B"
"1194","-73.95845799817216","40.800011333878814","A-C-B"
"1195","-73.95838800079308","40.80087333401813","A-C-B"
"1196","-73.96393700063054","40.808264333394135","1"
"1197","-73.96385500061133","40.808387333486046","1"
"1198","-73.96351000035233","40.808230333614716","1"
"1199","-73.9585540013322","40.81568833226964","1"
"1200","-73.95581200044425","40.779453333245016","4-5-6-6 Express"
"1201","-73.95570500006947","40.77968733263517","4-5-6-6 Express"
"1202","-73.95124299918285","40.7858613330741","4-6-6 Express"
"1203","-73.95089899805016","40.78564633372283","4-6-6 Express"
"1204","-73.95103600101729","40.78605133357773","4-6-6 Express"
"1205","-73.94463399973688","40.79481433263295","4-6-6 Express"
"1206","-73.76186440862732","40.59921449855988","A"
"1207","-73.9442899991598","40.794685334482494","4-6-6 Express"
"1208","-73.95562999809451","40.8043293339046","A-C-B"
"1209","-73.95514099757126","40.80419133218795","A-C-B"
"1210","-73.95208299782564","40.799005332058776","2-3"
"1211","-73.94992400039749","40.801961333897346","2-3"
"1212","-73.94963699975538","40.801842331903956","2-3"
"1213","-73.94944300124097","40.80209833300669","2-3"
"1214","-73.95505900085104","40.80442533253209","A-C-B"
"1215","-73.95286600042617","40.810656333335444","A-C-B-D"
"1216","-73.95260900055847","40.81099533250612","A-C-B-D"
"1217","-73.9523450007199","40.81088033313455","A-C-B-D"
"1218","-73.9522009986168","40.811576334993575","A-C-B-D"
"1219","-73.95173600075032","40.81195733374724","A-C-B-D"
"1220","-73.9418659993428","40.79848133239209","4-6-6 Express"
"1221","-73.94158999906922","40.798862333956755","4-6-6 Express"
"1222","-73.94142100129436","40.79872433481806","4-6-6 Express"
"1223","-73.94544500043227","40.80755933439095","2-3"
"1224","-73.94523800021327","40.807863332969674","2-3"
"1225","-73.9544000002041","40.821356332985786","1"
"1226","-73.9542369980501","40.821570332464816","1"
"1227","-73.95374800010664","40.82157933130685","1"
"1228","-73.95037499939438","40.82621933379493","1"
"1229","-73.95012600151314","40.826482334324986","1"
"1230","-73.94825399918756","40.817107332665245","A-C-B"
"1231","-73.9478399994089","40.816902331711994","A-C-B"
"1232","-73.94768900006852","40.81717433370615","A-C-B"
"1233","-73.9471919987153","40.81837433218551","A-C-B"
"1234","-73.94108699834145","40.81403333258146","2-3"
"1235","-73.94487400049238","40.82422733264854","A-C-B-D"
"1236","-73.94444500009783","40.82405033153732","A-C-B-D"
"1237","-73.94442200156757","40.82485133250456","A-C-B-D"
"1238","-73.93763399717245","40.80426833166894","4-5-6-6 Express"
"1239","-73.93742199837114","40.80417333136874","4-5-6-6 Express"
"1240","-73.93721500086485","40.80448233282419","4-5-6-6 Express"
"1241","-73.94090499888652","40.81430033417285","2-3"
"1242","-73.94061599987427","40.814176333140104","2-3"
"1243","-73.93624499996241","40.820178331951965","3"
"1244","-73.93627599766592","40.820640331754475","3"
"1245","-73.93692799891832","40.82418833374397","3"
"1246","-73.94516600145431","40.83426733317307","1"
"1247","-73.94157199753552","40.830756333782425","A-C"
"1248","-73.94159399957401","40.830853332921755","A-C"
"1249","-73.94159399741169","40.83119633392876","A-C"
"1250","-73.94153400123028","40.8312133314906","A-C"
"1251","-73.94470700176555","40.83389533421751","1"
"1252","-73.9401439998197","40.835206332301354","A-C"
"1253","-73.93962199950575","40.83528733394917","A-C"
"1254","-73.94019299967512","40.840878332065145","1-A-C"
"1255","-73.93974100188683","40.840729333084646","1-A-C"
"1256","-73.9395520002303","40.84186133311148","1-A-C"
"1257","-73.93945399969817","40.84191333322234","1-A-C"
"1258","-73.9402483540214","40.846381247611966","A"
"1259","-73.93987699786572","40.84642433232853","A"
"1260","-73.93973199897745","40.84781333343244","A"
"1261","-73.93930300042854","40.84785933180947","A"
"1262","-73.93844999929563","40.850796332653104","A"
"1263","-73.93821199959598","40.850725333932076","A"
"1264","-73.9337099983504","40.84917233225679","1"
"1265","-73.98477899913284","40.75354633285856","7-7 Express-B-D-F-M"
"1266","-73.98389399881425","40.75460933504005","7-7 Express-B-D-F-M"
"1267","-73.98958200120477","40.757286332276074","1-2-3-7-7 Express-S-A-C-E-N-Q-R"
"1268","-73.98954699930559","40.75792933258809","1-2-3-7-7 Express-S-A-C-E-N-Q-R"
"1269","-73.98898999875483","40.75868533483318","1-2-3-7-7 Express-S-A-C-E-N-Q-R"
"1270","-73.98867299814563","40.758401331970056","1-2-3-7-7 Express-S-A-C-E-N-Q-R"
"1271","-73.9873619999521","40.755248332287934","1-2-3-7-7 Express-S-A-C-E-N-Q-R"
"1272","-73.98724199983675","40.75604233229749","1-2-3-7-7 Express-S-A-C-E-N-Q-R"
"1273","-73.98631099906227","40.75647633418617","1-2-3-7-7 Express-S-A-C-E-N-Q-R"
"1274","-73.98680499938989","40.761691332403416","A-C-E"
"1275","-73.98629899966934","40.76245233204914","A-C-E"
"1276","-73.98854149141411","40.74896733324325","B-D-F-M-N-Q-R"
"1277","-74.00505300144856","40.71181733249504","4-5-6-6 Express-J-Z"
"1278","-73.98437099743595","40.75902033211321","N-Q-R"
"1279","-73.98488900090022","40.75952733355394","N-Q-R"
"1280","-73.9858290012142","40.76208533351715","A-C-E"
"1281","-73.9857570007823","40.762216334737126","A-C-E"
"1282","-73.9841539985817","40.76156133350978","1-2"
"1283","-73.98396000029148","40.76048733256569","N-Q-R"
"1284","-73.9834300005457","40.76048233391228","N-Q-R"
"1285","-73.98378200068706","40.761367332815674","1-2"
"1286","-73.98113000110826","40.75340933443966","7-7 Express-B-D-F-M"
"1287","-73.83053219342904","40.66055029776959","A"
"1288","-73.9780480329244","40.75218433998552","4-5-6-6 Express-7-7 Express-S"
"1289","-73.977691000785","40.751741332570894","4-5-6-6 Express-7-7 Express-S"
"1290","-73.96925546729794","40.757475314127696","4-6-6 Express-E-M"
"1291","-73.98154000124265","40.757981334337515","B-D-F-M"
"1292","-73.9810950010332","40.758615333830456","B-D-F-M"
"1293","-73.98125199976757","40.75910533169537","B-D-F-M"
"1294","-73.98100099897324","40.759434333124304","B-D-F-M"
"1295","-73.98049899944712","40.76012533179836","B-D-F-M"
"1296","-73.98159700004408","40.76293133165839","B-D-E"
"1297","-73.97563799955749","40.760267334048784","E-M"
"1298","-73.97212500144572","40.75730233493204","4-6-6 Express-E-M"
"1299","-73.97170899831907","40.756967333479984","4-6-6 Express-E-M"
"1300","-73.97154199967972","40.75704433431533","4-6-6 Express-E-M"
"1301","-73.97081249938682","40.75811742586847","4-6-6 Express-E-M"
"1302","-73.96910200032467","40.75767333344622","4-6-6 Express-E-M"
"1303","-73.96813199944336","40.762117333854164","4-5-6-6 Express-N-Q-R"
"1304","-73.96833900026705","40.76239833466913","4-5-6-6 Express-N-Q-R"
"1305","-73.96633999850569","40.76209233229475","4-5-6-6 Express-N-Q-R"
"1306","-73.96614499747501","40.76235933435709","4-5-6-6 Express-N-Q-R"
"1307","-73.96589500040733","40.76226433332933","4-5-6-6 Express-N-Q-R"
"1308","-73.98213700124262","40.76736733359488","1-2-A-C-B-D"
"1309","-73.98210600095754","40.768777332901024","1-2-A-C-B-D"
"1310","-73.98115299892943","40.76437233302212","N-Q-R"
"1311","-73.98080199945427","40.76407633344749","N-Q-R"
"1312","-73.98030700145388","40.765391332325684","N-Q-R"
"1313","-73.98001200032199","40.765796334771444","N-Q-R"
"1314","-73.97789700060618","40.76357133467321","F"
"1315","-73.8336886510029","40.667079683529956","A"
"1316","-73.98343647752424","40.76111125071428","1-2"
"1317","-73.98143500173104","40.76762933246247","1-2-A-C-B-D"
"1318","-73.98133500012682","40.76768633212854","1-2-A-C-B-D"
"1319","-73.97766699873316","40.763465331910496","F"
"1320","-73.97772000005209","40.76382633413373","F"
"1321","-73.9773049680735","40.763883758307976","F"
"1322","-73.97712600038184","40.764640332515945","F"
"1323","-73.97383900052314","40.76479933373666","N-Q-R"
"1324","-73.9737699989668","40.76477033354437","N-Q-R"
"1325","-73.97217800044321","40.76466533248251","N-Q-R"
"1326","-73.96655699853855","40.76473833362576","F"
"1327","-74.0049989996377","40.71268733407178","4-5-6-6 Express-J-Z"
"1328","-74.0048030007339","40.71286633343219","4-5-6-6 Express-J-Z"
"1329","-74.00383999871846","40.713831331821076","4-5-6-6 Express-J-Z"
"1330","-74.00315100107872","40.71429533270489","4-5-6-6 Express-J-Z"
"1331","-73.98178818102052","40.757801702767985","B-D-F-M"
"1332","-73.98156643742496","40.75862366689438","B-D-F-M"
"1333","-73.99297064994954","40.74306614581679","F-M"
"1334","-73.9926174030959","40.742714990130814","F-M"
"1335","-73.99306553543595","40.74292183813879","F-M"
"1336","-74.00563399997574","40.72165133478078","A-C-E"
"1337","-74.00539899974422","40.72075833350627","A-C-E"
"1338","-74.00513299834529","40.7219673313905","A-C-E"
"1339","-74.00185199960806","40.719227333539","4-6-6 Express-J-Z-N-Q-R"
"1340","-74.00214200215972","40.71942433356275","4-6-6 Express-J-Z-N-Q-R"
"1341","-74.00208700059616","40.719388334112004","4-6-6 Express-J-Z-N-Q-R"
"1342","-74.00200099797198","40.719632333497806","4-6-6 Express-J-Z-N-Q-R"
"1343","-74.00062300194317","40.71863833259367","4-6-6 Express-J-Z-N-Q-R"
"1344","-74.00599400230236","40.72249733380933","1"
"1345","-74.0039900010039","40.72620833247442","A-C-E"
"1346","-74.0056499997861","40.727983333143705","1"
"1347","-74.0055400009149","40.72856133406494","1"
"1348","-74.00530500078432","40.72773933254452","1"
"1349","-74.0052579983986","40.72798933174643","1"
"1350","-74.00551700029527","40.728686334286394","1"
"1351","-74.00508599922244","40.72865633496327","1"
"1352","-73.99743700006694","40.72239033299274","4-6-6 Express"
"1353","-73.99681800158862","40.72223533434488","4-6-6 Express"
"1354","-73.99357699994351","40.71819133237267","B-D"
"1355","-73.99358099838823","40.72000533262734","J-Z"
"1356","-73.99342799910436","40.7203053326639","J-Z"
"1357","-73.99789099891706","40.7243563325279","N-R"
"1358","-73.99767999841568","40.724123331608396","N-R"
"1359","-73.99658300091204","40.7252023338213","4-5-6-6 Express-B-D-F-M"
"1360","-73.99562800182954","40.72498733222188","4-5-6-6 Express-B-D-F-M"
"1361","-73.99574500089348","40.72501133446573","4-5-6-6 Express-B-D-F-M"
"1362","-73.99561199903067","40.72534433438873","4-5-6-6 Express-B-D-F-M"
"1363","-73.99475900054932","40.726047332523265","4-5-6-6 Express-B-D-F-M"
"1364","-73.99457900139531","40.72572633280607","4-6-6 Express"
"1365","-73.99432000158802","40.7258453333783","4-6-6 Express"
"1366","-73.99165099943647","40.72366533344978","F"
"1367","-73.99325000068589","40.72978633384435","N-R"
"1368","-73.99303800158833","40.72969133278669","N-R"
"1369","-73.99228599765974","40.73047733446709","N-R"
"1370","-73.99141038905414","40.72996873165419","4-6-6 Express"
"1371","-73.99083799814714","40.73008433227643","4-6-6 Express"
"1372","-74.0030760011774","40.73346733338863","1"
"1373","-74.00312300004076","40.73363433343385","1"
"1374","-74.00274799981773","40.73340233480275","1"
"1375","-74.00153400009201","40.731133334219194","A-C-E-B-D-F-M"
"1376","-73.99271700000833","40.73063833409717","N-R"
"1377","-73.99261499952561","40.7307693346424","N-R"
"1378","-73.9901260006311","40.71272733378289","F"
"1379","-73.98991800172044","40.71440433216706","F"
"1380","-73.98827347256987","40.71820750060703","F-J-M-Z"
"1381","-73.98762299861723","40.718551331737515","F-J-M-Z"
"1382","-73.98894199842398","40.722807333189564","F"
"1383","-73.9888629996693","40.7232003337586","F"
"1384","-74.01405562366571","40.70631477620919","N-R"
"1385","-74.00055194099471","40.71858933546047","4-6-6 Express-J-Z-N-Q-R"
"1386","-74.00031694204095","40.718155094159705","4-6-6 Express-J-Z-N-Q-R"
"1387","-74.0112755021586","40.71120575330526","N-R"
"1388","-73.99570721664792","40.67920152559386","F-G"
"1389","-73.99433339389637","40.68079733557269","F-G"
"1390","-73.99111400067952","40.685447332856036","F-G"
"1391","-73.990609999782","40.68673433215689","F-G"
"1392","-73.99051300078337","40.68687633410579","F-G"
"1393","-73.97298699969143","40.68598133332869","A-C"
"1394","-73.87454099841628","40.82967633464484","6"
"1395","-73.80187299936445","40.7018203324686","E-J-Z"
"1396","-73.86219800111897","40.75006233303874","7"
"1397","-73.93573600045853","40.697023332492726","J-M-Z"
"1398","-73.96767200164246","40.57651833338799","B-Q"
"1399","-73.92947099920913","40.693886331869834","J"
"1400","-73.98436999870486","40.76143233207523","1-2"
"1401","-73.95630099976115","40.71684333371994","L"
"1402","-73.94944335360229","40.68052584479689","A-C"
"1403","-73.97925599951772","40.665999332460615","F"
"1404","-73.94922899942455","40.71393933378963","G-L"
"1405","-73.93704000115962","40.74883533435743","E-M-R"
"1406","-73.89671399742942","40.67446233435848","A-C"
"1407","-74.00880372627877","40.70675485279404","2-3"
"1408","-74.00915599840064","40.710162333578204","2-3-4-5-A-C-J-Z"
"1409","-73.99797700063674","40.72426033411965","N-R"
"1410","-73.94879500027596","40.6450343328161","2-5"
"1411","-74.01333346152813","40.70160556260407","1"
"1412","-73.94907099964718","40.69550433254126","G"
"1413","-73.95067400138412","40.663238334332085","2-5"
"1414","-73.93333899822264","40.849424331640336","1"
"1415","-73.95912625943119","40.70869997335709","J-M-Z"
"1416","-73.98078799993546","40.75899633287422","B-D-F-M"
"1417","-73.95314699946532","40.74242433193504","7-7 Express"
"1418","-73.97827998787976","40.75227938059332","4-5-6-6 Express-7-7 Express-S"
"1419","-73.98709700155263","40.75433533164033","1-2-3-7-7 Express-S-A-C-E-N-Q-R"
"1420","-73.98393426113782","40.75533371142378","7-7 Express-B-D-F-M"
"1421","-73.95069799958877","40.78590333387811","4-6-6 Express"
"1422","-73.97214300048444","40.75715333198711","4-6-6 Express-E-M"
"1423","-74.00363699899597","40.71389033142117","4-5-6-6 Express-J-Z"
"1424","-73.99105000077594","40.73533233339835","4-5-6-6 Express-L-N-Q-R"
"1425","-73.98160000082274","40.74624233273632","4-6-6 Express"
"1426","-73.98928000159582","40.734361332624744","4-5-6-6 Express-L-N-Q-R"
"1427","-73.94163399904488","40.7984193330428","4-6-6 Express"
"1428","-73.79472999905258","40.710184334326506","F"
"1429","-73.7826509978893","40.71306033145459","F"
"1430","-73.79651699991558","40.591134333602426","A"
"1431","-73.76824699922861","40.59522633407773","A"
"1432","-73.90058384516753","40.66361594377863","L"
"1433","-73.82452099895421","40.68620833466065","A-S"
"1434","-74.0015700011981","40.607820334827366","D"
"1435","-73.88650400034757","40.87399733175575","B-D"
"1436","-73.8675240003768","40.86553733202321","2-5"
"1437","-73.85178799862977","40.83409233267884","6-6 Express"
"1438","-73.85041799949241","40.90357833231423","2"
"1439","-73.86142799948331","40.73007033133913","E-M-R"
"1440","-73.99106492486258","40.69262819075484","2-3-4-5-N-R"
"1441","-74.00038800071849","40.71819733308142","4-6-6 Express-J-Z-N-Q-R"
"1442","-74.00608000048983","40.72256933262027","1"
"1443","-73.94006249799376","40.67995374361338","A-C"
"1444","-73.92990841790395","40.813294202735946","4-5"
"1445","-73.84498799895269","40.722218335215025","E-F-M-R"
"1446","-73.80258699745073","40.70758333446857","F"
"1447","-73.8135559996838","40.58795133395853","A-S"
"1448","-73.8829804694981","40.74283455739679","E-M-R"
"1449","-73.94533400099503","40.74613033368582","7-7 Express"
"1450","-73.92923200098528","40.75218333236633","E-M-R"
"1451","-73.94249100113863","40.75413133395856","F"
"1452","-73.9973500017352","40.74642733369624","A-C-E"
"1453","-73.99266900022438","40.752796333569826","A-C-E"
"1454","-73.98656200099786","40.739477332338225","4-6-6 Express"
"1455","-73.99104900086317","40.75598933353213","1-2-3-7-7 Express-S-A-C-E-N-Q-R"
"1456","-73.9485725785534","40.74249453750278","7-7 Express"
"1457","-73.94785400166816","40.79024133447294","4-6-6 Express"
"1458","-73.98998399948583","40.75746333374076","1-2-3-7-7 Express-S-A-C-E-N-Q-R"
"1459","-73.98713328438697","40.756241621544035","1-2-3-7-7 Express-S-A-C-E-N-Q-R"
"1460","-73.97179799986856","40.75700833386019","4-6-6 Express-E-M"
"1461","-74.0002159987772","40.718358332076754","4-6-6 Express-J-Z-N-Q-R"
"1462","-73.99028299856438","40.73452233239256","4-5-6-6 Express-L-N-Q-R"
"1463","-73.99088699934882","40.75610133342867","1-2-3-7-7 Express-S-A-C-E-N-Q-R"
"1464","-73.98848499890335","40.74856333338706","B-D-F-M-N-Q-R"
"1465","-73.98710799838669","40.75450733261641","1-2-3-7-7 Express-S-A-C-E-N-Q-R"
"1466","-74.0093749994158","40.71111533301157","2-3-4-5-A-C-J-Z"
"1467","-73.83872999945689","40.6812893340587","A-S"
"1468","-73.9897890011956","40.735159333399366","4-5-6-6 Express-L-N-Q-R"
"1469","-73.97639600068396","40.75135233339537","4-5-6-6 Express-7-7 Express-S"
"1470","-73.9863110005961","40.755575334030226","1-2-3-7-7 Express-S-A-C-E-N-Q-R"
"1471","-73.98123499838594","40.764257332405215","N-Q-R"
"1472","-73.97626384970887","40.6871475377162","G"
"1473","-73.86006999761995","40.67945733219037","A-S"
"1474","-73.87161399885288","40.690203333310826","J"
"1475","-73.83036901010982","40.66037219517736","A"
"1476","-73.89891028025303","40.6512091169062","L"
"1477","-73.90052577955414","40.66334876274499","L"
"1478","-73.90231906862024","40.66978368666378","L"
"1479","-73.85051962728613","40.680019965238436","A-S"
"1480","-73.85046799749692","40.694149332370856","J-Z"
"1481","-73.84256299791593","40.68079833450584","A-S"
"1482","-73.83697100070914","40.68216333365102","A-S"
"1483","-73.83285599846592","40.68428033424922","A-S"
"1484","-73.82700799752487","40.68595333344992","A-S"
"1485","-73.82923100100534","40.70052033396541","J-Z"
"1486","-73.82754363636043","40.70077434177205","J-Z"
"1487","-74.03122500283813","40.61617133468474","R"
"1488","-74.03029500100251","40.617529333198654","R"
"1489","-74.02832000036138","40.62254533159509","R"
"1490","-74.02545299862045","40.629480333009866","R"
"1491","-74.00150700005953","40.60764733351811","D"
"1492","-74.00059300158088","40.61284133318836","D"
"1493","-73.99825599891217","40.60446033462966","D"
"1494","-73.99826400081109","40.60478233489177","D"
"1495","-73.99378599913048","40.60177933374535","D"
"1496","-73.99884999896514","40.618952333094526","D"
"1497","-73.9914920021037","40.62132133380775","N"
"1498","-73.99651199934779","40.62718433436362","D-N"
"1499","-73.99594600049822","40.6242773330309","D-N"
"1500","-73.9953190000366","40.63140433396109","D"
"1501","-73.98111500065262","40.576952333167746","D-F-N-Q"
"1502","-73.97477776103727","40.58054768657653","F"
"1503","-73.98348899882102","40.58813233495802","D"
"1504","-73.98740200121773","40.597883334636236","D"
"1505","-73.98719899850158","40.59809233370476","D"
"1506","-73.97402099967479","40.59039733347802","F"
"1507","-73.97933499901598","40.598512334043406","N"
"1508","-73.9680080005382","40.57617333154767","Q"
"1509","-73.96165599967398","40.577422333725515","B-Q"
"1510","-73.96038299786348","40.57768333401412","B-Q"
"1511","-73.97334700154657","40.59507333198268","F"
"1512","-73.98220100099333","40.613077331500456","N"
"1513","-73.98161800125419","40.61054433248625","N"
"1514","-73.9894019992873","40.62003733377972","N"
"1515","-73.97451900126632","40.61610033194878","F"
"1516","-73.97512700040741","40.6208773341424","F"
"1517","-73.97267200137843","40.60209533262497","F"
"1518","-73.97207699857557","40.60400733319322","F"
"1519","-73.97290399873823","40.609041332680164","F"
"1520","-73.95782299857467","40.60905433259942","B-Q"
"1521","-73.96191600153936","40.62988733210039","B-Q"
"1522","-73.95419299989436","40.587340332617046","B-Q"
"1523","-73.95601000022386","40.598780332735046","B-Q"
"1524","-74.0233290000633","40.634734333603014","R"
"1525","-74.01876400184045","40.64070933456698","N-R"
"1526","-74.01773199935587","40.64174033269984","N-R"
"1527","-74.0147689976808","40.64453433393051","N-R"
"1528","-74.01458099991879","40.64437933194269","N-R"
"1529","-74.01365900084782","40.645677332592726","N-R"
"1530","-74.00944399809508","40.64930533393276","N-R"
"1531","-73.99465800103759","40.63613733483433","D"
"1532","-73.99449599882992","40.64631333380526","D"
"1533","-74.00429299811687","40.65464733427632","D-N-R"
"1534","-73.99797299933329","40.660300332179126","D-N-R"
"1535","-73.99271415974613","40.66531630661323","D-N-R"
"1536","-73.97849900064422","40.636984334293196","F-G"
"1537","-73.9796619988324","40.6431323342304","F-G"
"1538","-73.97972400138659","40.64502033424274","F-G"
"1539","-73.97567899861595","40.65158333239437","F-G"
"1540","-73.97953899845542","40.660733332931066","F-G"
"1541","-73.97931999965762","40.661311334352284","F-G"
"1542","-73.98913712365984","40.669954882196464","D-F-G-N-R"
"1543","-73.9818220011127","40.6668633341399","F-G"
"1544","-73.98125799994504","40.666893332252","F-G"
"1545","-73.97451199838598","40.68615333406","A-C"
"1546","-73.97286699981368","40.68558633281038","A-C"
"1547","-73.93283799923438","40.85862233366817","A"
"1548","-73.92798800020314","40.86534433411531","A"
"1549","-73.92694600043495","40.86536333327","A"
"1550","-73.92130699960902","40.867532333709974","A"
"1551","-73.91918899845335","40.86432833488295","1"
"1552","-73.91870599947472","40.86454733259768","1"
"1553","-73.9192849997274","40.86803133311933","A"
"1554","-73.91515499978189","40.86979133242111","1"
"1555","-73.9097949991176","40.87430833485415","1"
"1556","-73.90453799848235","40.8790913322154","1"
"1557","-73.90058599788351","40.88491633423754","1"
"1558","-73.89792500000513","40.88968333180113","1"
"1559","-73.9032475460588","40.745531533787286","7-7 Express"
